id,name,score1,score2
1230,Student_1230,77,77
1231,Student_1231,65,89
1232,Student_1232,87,76
1233,Student_1233,72,77
1234,Student_1234,71,95
1235,Student_1235,97,87
1236,Student_1236,66,79
1237,Student_1237,51,78
1238,Student_1238,70,60
1239,Student_1239,54,82
1240,Student_1240,61,67
1241,Student_1241,79,72
1242,Student_1242,72,60
1243,Student_1243,69,77
1244,Student_1244,83,75
1245,Student_1245,74,52
1246,Student_1246,87,53
1247,Student_1247,56,78
1248,Student_1248,58,75
1249,Student_1249,79,89
1250,Student_1250,81,89
1251,Student_1251,52,75
1252,Student_1252,58,100
1253,Student_1253,90,54
1254,Student_1254,75,100
1255,Student_1255,57,96
1256,Student_1256,67,51
1257,Student_1257,81,89
1258,Student_1258,82,53
1259,Student_1259,84,90
1260,Student_1260,99,66
1261,Student_1261,87,70
1262,Student_1262,60,67
1263,Student_1263,90,69
1264,Student_1264,61,57
1265,Student_1265,98,82
1266,Student_1266,69,97
1267,Student_1267,64,90
1268,Student_1268,76,52
1269,Student_1269,57,78
1270,Student_1270,94,70
1271,Student_1271,60,72
1272,Student_1272,84,76
1273,Student_1273,67,99
1274,Student_1274,87,61
1275,Student_1275,91,94
1276,Student_1276,72,70
1277,Student_1277,95,82
1278,Student_1278,78,98
1279,Student_1279,78,89
1280,Student_1280,50,91
1281,Student_1281,50,90
1282,Student_1282,93,72
1283,Student_1283,94,85
1284,Student_1284,97,87
1285,Student_1285,56,79
1286,Student_1286,71,54
1287,Student_1287,72,79
1288,Student_1288,64,78
1289,Student_1289,68,85
1290,Student_1290,69,62
1291,Student_1291,76,52
1292,Student_1292,77,72
1293,Student_1293,74,77
1294,Student_1294,56,53
1295,Student_1295,98,93
1296,Student_1296,70,79
1297,Student_1297,65,90
1298,Student_1298,58,63
1299,Student_1299,83,80
1300,Student_1300,62,83
1301,Student_1301,93,51
1302,Student_1302,72,96
1303,Student_1303,91,81
1304,Student_1304,91,65
1305,Student_1305,61,90
1306,Student_1306,52,85
1307,Student_1307,66,64
1308,Student_1308,73,77
1309,Student_1309,86,85
1310,Student_1310,56,60
1311,Student_1311,56,53
1312,Student_1312,85,81
1313,Student_1313,65,62
1314,Student_1314,58,85
1315,Student_1315,67,57
1316,Student_1316,98,70
1317,Student_1317,67,97
1318,Student_1318,88,65
1319,Student_1319,99,91
1320,Student_1320,96,85
1321,Student_1321,59,54
1322,Student_1322,50,51
1323,Student_1323,92,76
1324,Student_1324,87,96
1325,Student_1325,86,82
1326,Student_1326,96,65
1327,Student_1327,61,74
1328,Student_1328,73,71
1329,Student_1329,59,65
1330,Student_1330,75,60
1331,Student_1331,70,81
1332,Student_1332,80,56
1333,Student_1333,59,66
1334,Student_1334,83,64
1335,Student_1335,74,82
1336,Student_1336,98,95
1337,Student_1337,65,69
1338,Student_1338,67,71
1339,Student_1339,86,68
1340,Student_1340,75,66
1341,Student_1341,83,81
1342,Student_1342,91,82
1343,Student_1343,92,64
1344,Student_1344,61,79
1345,Student_1345,53,84
1346,Student_1346,92,96
1347,Student_1347,53,81
1348,Student_1348,75,98
1349,Student_1349,96,92
1350,Student_1350,62,69
1351,Student_1351,93,79
1352,Student_1352,56,73
1353,Student_1353,78,61
1354,Student_1354,84,99
1355,Student_1355,82,100
1356,Student_1356,70,85
1357,Student_1357,85,75
1358,Student_1358,75,76
1359,Student_1359,91,78
1360,Student_1360,84,58
1361,Student_1361,98,96
1362,Student_1362,92,60
1363,Student_1363,62,85
1364,Student_1364,87,97
1365,Student_1365,61,58
1366,Student_1366,99,81
1367,Student_1367,84,99
1368,Student_1368,74,93
1369,Student_1369,61,68
1370,Student_1370,56,66
1371,Student_1371,65,88
1372,Student_1372,80,75
1373,Student_1373,83,100
1374,Student_1374,59,83
1375,Student_1375,61,78
1376,Student_1376,69,58
1377,Student_1377,52,79
1378,Student_1378,81,99
1379,Student_1379,57,90
1380,Student_1380,76,67
1381,Student_1381,83,67
1382,Student_1382,74,53
1383,Student_1383,82,65
1384,Student_1384,58,71
1385,Student_1385,87,81
1386,Student_1386,50,74
1387,Student_1387,90,72
1388,Student_1388,77,99
1389,Student_1389,53,58
1390,Student_1390,55,85
1391,Student_1391,60,100
1392,Student_1392,87,52
1393,Student_1393,72,96
1394,Student_1394,73,95
1395,Student_1395,100,92
1396,Student_1396,51,66
1397,Student_1397,56,59
1398,Student_1398,65,51
1399,Student_1399,55,95
1400,Student_1400,92,62
1401,Student_1401,74,81
1402,Student_1402,86,88
1403,Student_1403,92,71
1404,Student_1404,84,74
1405,Student_1405,82,70
1406,Student_1406,63,73
1407,Student_1407,79,68
1408,Student_1408,61,97
1409,Student_1409,71,66
1410,Student_1410,82,65
1411,Student_1411,76,66
1412,Student_1412,99,59
1413,Student_1413,59,95
1414,Student_1414,61,82
1415,Student_1415,84,69
1416,Student_1416,81,72
1417,Student_1417,52,53
1418,Student_1418,66,69
1419,Student_1419,59,57
1420,Student_1420,60,98
1421,Student_1421,85,61
1422,Student_1422,94,75
1423,Student_1423,55,100
1424,Student_1424,82,63
1425,Student_1425,85,73
1426,Student_1426,72,66
1427,Student_1427,74,75
1428,Student_1428,93,58
1429,Student_1429,57,90
1430,Student_1430,59,58
1431,Student_1431,58,50
1432,Student_1432,75,88
1433,Student_1433,76,75
1434,Student_1434,60,56
1435,Student_1435,58,51
1436,Student_1436,81,65
1437,Student_1437,61,66
1438,Student_1438,61,98
1439,Student_1439,69,66
1440,Student_1440,89,72
1441,Student_1441,88,56
1442,Student_1442,62,56
1443,Student_1443,70,87
1444,Student_1444,100,59
1445,Student_1445,61,76
1446,Student_1446,99,53
1447,Student_1447,52,74
1448,Student_1448,72,100
1449,Student_1449,89,97
1450,Student_1450,57,84
1451,Student_1451,87,60
1452,Student_1452,55,58
1453,Student_1453,68,97
1454,Student_1454,93,91
1455,Student_1455,57,82
1456,Student_1456,91,69
1457,Student_1457,80,78
1458,Student_1458,81,58
1459,Student_1459,55,55
1460,Student_1460,83,59
1461,Student_1461,72,75
1462,Student_1462,65,57
1463,Student_1463,68,85
1464,Student_1464,61,81
1465,Student_1465,71,59
1466,Student_1466,87,100
1467,Student_1467,51,58
1468,Student_1468,86,88
1469,Student_1469,99,97
1470,Student_1470,81,75
1471,Student_1471,55,68
1472,Student_1472,82,97
1473,Student_1473,68,85
1474,Student_1474,60,63
1475,Student_1475,63,95
1476,Student_1476,52,79
1477,Student_1477,81,80
1478,Student_1478,52,75
1479,Student_1479,93,56
1480,Student_1480,78,73
1481,Student_1481,82,83
1482,Student_1482,83,60
1483,Student_1483,82,97
1484,Student_1484,98,85
1485,Student_1485,72,93
1486,Student_1486,87,54
1487,Student_1487,81,59
1488,Student_1488,94,89
1489,Student_1489,91,83
1490,Student_1490,86,73
1491,Student_1491,88,54
1492,Student_1492,55,77
1493,Student_1493,61,78
1494,Student_1494,68,71
1495,Student_1495,69,53
1496,Student_1496,98,95
1497,Student_1497,83,64
1498,Student_1498,56,100
1499,Student_1499,67,54
1500,Student_1500,75,80
1501,Student_1501,65,88
1502,Student_1502,79,69
1503,Student_1503,59,90
1504,Student_1504,75,53
1505,Student_1505,79,57
1506,Student_1506,90,66
1507,Student_1507,73,51
1508,Student_1508,58,65
1509,Student_1509,60,56
1510,Student_1510,59,93
1511,Student_1511,77,99
1512,Student_1512,70,98
1513,Student_1513,72,56
1514,Student_1514,68,87
1515,Student_1515,90,99
1516,Student_1516,70,90
1517,Student_1517,71,77
1518,Student_1518,52,87
1519,Student_1519,83,86
1520,Student_1520,65,93
1521,Student_1521,85,66
1522,Student_1522,99,51
1523,Student_1523,90,84
1524,Student_1524,94,77
1525,Student_1525,82,89
1526,Student_1526,100,72
1527,Student_1527,95,84
1528,Student_1528,56,92
1529,Student_1529,93,64
1530,Student_1530,74,84
1531,Student_1531,100,96
1532,Student_1532,86,92
1533,Student_1533,82,57
1534,Student_1534,90,85
1535,Student_1535,69,78
1536,Student_1536,90,100
1537,Student_1537,96,87
1538,Student_1538,56,83
1539,Student_1539,60,63
1540,Student_1540,61,83
1541,Student_1541,75,96
1542,Student_1542,73,57
1543,Student_1543,59,66
1544,Student_1544,72,82
1545,Student_1545,56,62
1546,Student_1546,86,73
1547,Student_1547,95,61
1548,Student_1548,66,76
1549,Student_1549,74,50
1550,Student_1550,80,88
1551,Student_1551,55,82
1552,Student_1552,90,65
1553,Student_1553,85,73
1554,Student_1554,57,81
1555,Student_1555,69,56
1556,Student_1556,81,67
1557,Student_1557,59,92
1558,Student_1558,67,62
1559,Student_1559,71,98
1560,Student_1560,94,62
1561,Student_1561,55,90
1562,Student_1562,77,100
1563,Student_1563,50,56
1564,Student_1564,60,53
1565,Student_1565,76,94
1566,Student_1566,92,96
1567,Student_1567,59,67
1568,Student_1568,83,85
1569,Student_1569,92,56
1570,Student_1570,68,56
1571,Student_1571,77,71
1572,Student_1572,88,63
1573,Student_1573,85,81
1574,Student_1574,92,95
1575,Student_1575,100,97
1576,Student_1576,59,67
1577,Student_1577,65,98
1578,Student_1578,73,82
1579,Student_1579,52,72
1580,Student_1580,59,64
1581,Student_1581,77,50
1582,Student_1582,61,66
1583,Student_1583,65,81
1584,Student_1584,51,82
1585,Student_1585,76,68
1586,Student_1586,71,73
1587,Student_1587,63,87
1588,Student_1588,100,96
1589,Student_1589,92,84
1590,Student_1590,79,77
1591,Student_1591,56,77
1592,Student_1592,62,51
1593,Student_1593,77,96
1594,Student_1594,70,55
1595,Student_1595,53,69
1596,Student_1596,56,74
1597,Student_1597,100,52
1598,Student_1598,51,57
1599,Student_1599,80,73
1600,Student_1600,99,66
1601,Student_1601,99,76
1602,Student_1602,65,65
1603,Student_1603,80,74
1604,Student_1604,73,100
1605,Student_1605,79,71
1606,Student_1606,55,57
1607,Student_1607,60,69
1608,Student_1608,95,80
1609,Student_1609,96,89
1610,Student_1610,99,62
1611,Student_1611,92,74
1612,Student_1612,65,61
1613,Student_1613,58,75
1614,Student_1614,81,60
1615,Student_1615,76,79
1616,Student_1616,99,59
1617,Student_1617,63,67
1618,Student_1618,55,88
1619,Student_1619,99,100
1620,Student_1620,86,64
1621,Student_1621,50,72
1622,Student_1622,88,92
1623,Student_1623,79,87
1624,Student_1624,67,70
1625,Student_1625,83,82
1626,Student_1626,53,52
1627,Student_1627,61,58
1628,Student_1628,54,89
1629,Student_1629,55,70
1630,Student_1630,64,60
1631,Student_1631,72,62
1632,Student_1632,92,82
1633,Student_1633,85,63
1634,Student_1634,62,80
1635,Student_1635,57,74
1636,Student_1636,92,56
1637,Student_1637,96,94
1638,Student_1638,85,74
1639,Student_1639,52,60
1640,Student_1640,59,79
1641,Student_1641,50,93
1642,Student_1642,57,72
1643,Student_1643,83,71
1644,Student_1644,75,52
1645,Student_1645,63,57
1646,Student_1646,62,93
1647,Student_1647,95,65
1648,Student_1648,61,75
1649,Student_1649,92,51
1650,Student_1650,60,89
1651,Student_1651,100,73
1652,Student_1652,51,78
1653,Student_1653,56,50
1654,Student_1654,95,91
1655,Student_1655,72,72
1656,Student_1656,93,67
1657,Student_1657,63,92
1658,Student_1658,54,89
1659,Student_1659,75,80
1660,Student_1660,56,97
1661,Student_1661,92,51
1662,Student_1662,99,90
1663,Student_1663,78,79
1664,Student_1664,82,93
1665,Student_1665,73,60
1666,Student_1666,83,67
1667,Student_1667,94,98
1668,Student_1668,57,81
1669,Student_1669,75,62
1670,Student_1670,98,56
1671,Student_1671,75,54
1672,Student_1672,50,55
1673,Student_1673,64,99
1674,Student_1674,65,58
1675,Student_1675,96,59
1676,Student_1676,90,61
1677,Student_1677,65,58
1678,Student_1678,71,65
1679,Student_1679,53,93
1680,Student_1680,67,92
1681,Student_1681,79,92
1682,Student_1682,82,78
1683,Student_1683,53,57
1684,Student_1684,52,88
1685,Student_1685,50,64
1686,Student_1686,74,90
1687,Student_1687,52,71
1688,Student_1688,93,98
1689,Student_1689,90,68
1690,Student_1690,53,53
1691,Student_1691,99,70
1692,Student_1692,54,59
1693,Student_1693,76,54
1694,Student_1694,63,92
1695,Student_1695,95,66
1696,Student_1696,64,57
1697,Student_1697,86,52
1698,Student_1698,91,59
1699,Student_1699,96,62
1700,Student_1700,73,67
1701,Student_1701,52,97
1702,Student_1702,83,97
1703,Student_1703,74,74
1704,Student_1704,78,50
1705,Student_1705,67,63
1706,Student_1706,98,75
1707,Student_1707,74,92
1708,Student_1708,80,86
1709,Student_1709,54,75
1710,Student_1710,65,83
1711,Student_1711,50,87
1712,Student_1712,74,66
1713,Student_1713,59,72
1714,Student_1714,73,100
1715,Student_1715,69,62
1716,Student_1716,59,88
1717,Student_1717,60,74
1718,Student_1718,93,53
1719,Student_1719,63,61
1720,Student_1720,72,74
1721,Student_1721,79,59
1722,Student_1722,69,92
1723,Student_1723,51,68
1724,Student_1724,55,81
1725,Student_1725,78,85
1726,Student_1726,71,89
1727,Student_1727,63,95
1728,Student_1728,80,56
1729,Student_1729,50,100
1730,Student_1730,55,78
1731,Student_1731,79,62
1732,Student_1732,97,88
1733,Student_1733,84,80
1734,Student_1734,60,77
1735,Student_1735,95,88
1736,Student_1736,85,77
1737,Student_1737,81,89
1738,Student_1738,71,73
1739,Student_1739,82,51
1740,Student_1740,55,69
1741,Student_1741,79,61
1742,Student_1742,83,80
1743,Student_1743,88,93
1744,Student_1744,70,100
1745,Student_1745,83,82
1746,Student_1746,79,58
1747,Student_1747,50,71
1748,Student_1748,69,97
1749,Student_1749,60,94
1750,Student_1750,90,73
1751,Student_1751,74,83
1752,Student_1752,91,55
1753,Student_1753,72,59
1754,Student_1754,73,59
1755,Student_1755,67,93
1756,Student_1756,75,66
1757,Student_1757,76,78
1758,Student_1758,80,57
1759,Student_1759,67,80
1760,Student_1760,82,74
1761,Student_1761,95,69
1762,Student_1762,54,74
1763,Student_1763,80,68
1764,Student_1764,77,72
1765,Student_1765,64,70
1766,Student_1766,80,58
1767,Student_1767,62,81
1768,Student_1768,87,99
1769,Student_1769,96,59
1770,Student_1770,98,92
1771,Student_1771,92,63
1772,Student_1772,74,71
1773,Student_1773,79,98
1774,Student_1774,89,53
1775,Student_1775,68,50
1776,Student_1776,53,62
1777,Student_1777,95,99
1778,Student_1778,95,98
1779,Student_1779,86,75
1780,Student_1780,99,50
1781,Student_1781,70,78
1782,Student_1782,90,67
1783,Student_1783,72,75
1784,Student_1784,52,99
1785,Student_1785,64,94
1786,Student_1786,91,65
1787,Student_1787,69,92
1788,Student_1788,73,68
1789,Student_1789,99,95
1790,Student_1790,60,52
1791,Student_1791,58,74
1792,Student_1792,53,95
1793,Student_1793,73,94
1794,Student_1794,87,53
1795,Student_1795,50,75
1796,Student_1796,77,58
1797,Student_1797,53,96
1798,Student_1798,55,100
1799,Student_1799,56,91
1800,Student_1800,61,71
1801,Student_1801,98,68
1802,Student_1802,62,92
1803,Student_1803,68,75
1804,Student_1804,80,72
1805,Student_1805,97,52
1806,Student_1806,71,55
1807,Student_1807,75,91
1808,Student_1808,58,73
1809,Student_1809,67,67
1810,Student_1810,52,76
1811,Student_1811,70,72
1812,Student_1812,98,97
1813,Student_1813,83,91
1814,Student_1814,86,52
1815,Student_1815,100,90
1816,Student_1816,93,58
1817,Student_1817,60,56
1818,Student_1818,93,85
1819,Student_1819,72,81
1820,Student_1820,61,83
1821,Student_1821,69,82
1822,Student_1822,100,94
1823,Student_1823,61,65
1824,Student_1824,97,77
1825,Student_1825,63,87
1826,Student_1826,82,92
1827,Student_1827,69,85
1828,Student_1828,88,57
1829,Student_1829,64,50
1830,Student_1830,75,89
1831,Student_1831,85,66
1832,Student_1832,62,62
1833,Student_1833,80,71
1834,Student_1834,55,94
1835,Student_1835,69,79
1836,Student_1836,73,72
1837,Student_1837,73,52
1838,Student_1838,83,76
1839,Student_1839,54,90
1840,Student_1840,95,55
1841,Student_1841,81,81
1842,Student_1842,57,95
1843,Student_1843,90,91
1844,Student_1844,65,78
1845,Student_1845,83,65
1846,Student_1846,88,50
1847,Student_1847,97,57
1848,Student_1848,74,80
1849,Student_1849,87,100
1850,Student_1850,51,53
1851,Student_1851,73,91
1852,Student_1852,92,53
1853,Student_1853,78,93
1854,Student_1854,51,61
1855,Student_1855,55,72
1856,Student_1856,100,69
1857,Student_1857,99,95
1858,Student_1858,63,65
1859,Student_1859,100,59
1860,Student_1860,56,52
1861,Student_1861,59,68
1862,Student_1862,67,62
1863,Student_1863,58,78
1864,Student_1864,63,67
1865,Student_1865,73,94
1866,Student_1866,58,77
1867,Student_1867,90,54
1868,Student_1868,78,99
1869,Student_1869,63,97
1870,Student_1870,75,100
1871,Student_1871,71,89
1872,Student_1872,66,63
1873,Student_1873,50,82
1874,Student_1874,85,70
1875,Student_1875,81,57
1876,Student_1876,64,61
1877,Student_1877,79,77
1878,Student_1878,87,56
1879,Student_1879,92,51
1880,Student_1880,92,72
1881,Student_1881,55,53
1882,Student_1882,65,74
1883,Student_1883,86,69
1884,Student_1884,61,74
1885,Student_1885,61,55
1886,Student_1886,85,97
1887,Student_1887,59,72
1888,Student_1888,100,99
1889,Student_1889,70,75
1890,Student_1890,94,79
1891,Student_1891,97,93
1892,Student_1892,93,52
1893,Student_1893,95,58
1894,Student_1894,79,78
1895,Student_1895,71,80
1896,Student_1896,56,56
1897,Student_1897,55,73
1898,Student_1898,89,80
1899,Student_1899,83,76
1900,Student_1900,58,56
1901,Student_1901,70,93
1902,Student_1902,72,99
1903,Student_1903,92,50
1904,Student_1904,88,57
1905,Student_1905,98,95
1906,Student_1906,77,69
1907,Student_1907,87,88
1908,Student_1908,67,96
1909,Student_1909,69,83
1910,Student_1910,79,78
1911,Student_1911,100,63
1912,Student_1912,97,71
1913,Student_1913,71,71
1914,Student_1914,69,75
1915,Student_1915,95,60
1916,Student_1916,71,96
1917,Student_1917,92,77
1918,Student_1918,83,99
1919,Student_1919,61,98
1920,Student_1920,90,55
1921,Student_1921,96,60
1922,Student_1922,54,81
1923,Student_1923,56,50
1924,Student_1924,80,55
1925,Student_1925,99,54
1926,Student_1926,65,66
1927,Student_1927,82,75
1928,Student_1928,71,51
1929,Student_1929,77,50
1930,Student_1930,90,56
1931,Student_1931,52,57
1932,Student_1932,75,100
1933,Student_1933,62,51
1934,Student_1934,68,71
1935,Student_1935,61,84
1936,Student_1936,61,95
1937,Student_1937,66,91
1938,Student_1938,75,50
1939,Student_1939,88,50
1940,Student_1940,94,61
1941,Student_1941,73,93
1942,Student_1942,77,53
1943,Student_1943,77,62
1944,Student_1944,88,97
1945,Student_1945,91,58
1946,Student_1946,93,62
1947,Student_1947,60,55
1948,Student_1948,96,97
1949,Student_1949,63,52
1950,Student_1950,80,62
1951,Student_1951,80,85
1952,Student_1952,96,66
1953,Student_1953,72,71
1954,Student_1954,97,90
1955,Student_1955,84,63
1956,Student_1956,55,94
1957,Student_1957,96,74
1958,Student_1958,80,71
1959,Student_1959,94,70
1960,Student_1960,82,75
1961,Student_1961,85,59
1962,Student_1962,54,53
1963,Student_1963,58,95
1964,Student_1964,78,63
